imageset,imagename,imagewidth,imageheight,class,difficulty,pose,truncated,xmin,xmax,ymin,ymax
test,004534,500,375,bicycle,0,Right,0,357,401,196,232
test,004534,500,375,person,1,Unspecified,0,456,471,192,216
test,004536,500,375,person,0,Unspecified,1,310,363,117,171
test,004536,500,375,person,0,Unspecified,1,249,424,160,206
test,004536,500,375,person,0,Unspecified,0,120,392,187,276
test,004538,480,367,person,0,Unspecified,0,215,308,35,224
test,004538,480,367,horse,0,Right,1,41,403,77,367
test,004541,500,375,bus,0,Frontal,0,2,225,60,302
test,004541,500,375,bus,0,Frontal,0,231,500,62,307
test,004543,500,333,car,0,Unspecified,0,13,340,45,333
test,004543,500,333,car,0,Unspecified,1,233,500,39,228
test,004545,500,375,horse,0,Unspecified,0,213,427,69,375
test,004545,500,375,person,0,Unspecified,0,217,351,14,238
test,004545,500,375,dog,0,Frontal,0,144,199,202,347
test,004545,500,375,car,0,Unspecified,0,3,135,105,198
test,004545,500,375,person,0,Unspecified,0,432,451,123,181
test,004545,500,375,horse,1,Unspecified,0,170,203,135,170
test,004546,500,375,bottle,0,Unspecified,0,161,215,201,374
test,004546,500,375,bottle,0,Unspecified,1,52,152,153,375
test,004547,500,375,person,0,Rear,0,283,389,99,350
test,004547,500,375,bicycle,0,Unspecified,0,262,372,220,372
test,004550,500,375,bird,0,Left,0,179,281,132,241
test,004554,500,329,car,0,Unspecified,0,80,475,16,284
test,004556,500,333,aeroplane,0,Left,0,4,499,42,279
test,004557,500,375,person,0,Unspecified,1,44,500,1,373
test,004559,500,327,diningtable,0,Unspecified,1,315,500,270,327
test,004559,500,327,diningtable,0,Unspecified,1,319,447,242,275
test,004559,500,327,diningtable,1,Unspecified,1,322,414,220,242
test,004559,500,327,diningtable,1,Unspecified,1,303,390,199,218
test,004559,500,327,chair,0,Right,1,262,366,241,327
test,004559,500,327,chair,0,Right,1,281,320,221,304
test,004559,500,327,chair,0,Right,1,295,352,210,274
test,004559,500,327,chair,0,Unspecified,1,298,329,194,244
test,004559,500,327,chair,1,Unspecified,1,327,350,192,222
test,004559,500,327,chair,1,Unspecified,1,422,450,210,275
test,004559,500,327,chair,1,Unspecified,1,447,483,224,274
test,004559,500,327,chair,0,Rear,0,419,463,192,245
test,004559,500,327,chair,0,Rear,1,483,500,203,274
test,004559,500,327,chair,1,Unspecified,1,379,402,193,219
test,004560,500,281,car,0,Right,0,13,481,97,246
test,004560,500,281,car,0,Right,0,154,461,68,159
test,004560,500,281,car,0,Rear,0,102,178,71,120
test,004560,500,281,car,0,Unspecified,0,1,97,60,113
test,004560,500,281,motorbike,0,Unspecified,1,431,500,112,206
test,004561,500,375,person,0,Unspecified,1,189,316,154,375
test,004561,500,375,horse,0,Right,1,33,443,276,375
test,004564,332,500,person,0,Unspecified,0,82,265,90,361
test,004564,332,500,horse,0,Frontal,1,91,223,127,453
test,004567,500,375,sofa,0,Left,1,93,393,197,375
test,004567,500,375,chair,1,Unspecified,1,366,440,332,375
test,004568,500,332,motorbike,1,Unspecified,1,2,500,2,317
test,004568,500,332,person,0,Unspecified,1,1,128,23,277
test,004569,375,500,dog,0,Unspecified,1,1,276,1,500
test,004569,375,500,person,0,Frontal,1,1,327,1,484
test,004572,500,375,aeroplane,0,Unspecified,0,235,279,241,296
test,004573,500,264,boat,0,Unspecified,0,189,291,138,173
test,004573,500,264,person,0,Unspecified,0,270,295,118,152
test,004573,500,264,person,0,Unspecified,1,201,227,135,169
test,004575,500,375,sofa,0,Unspecified,0,252,451,202,342
test,004575,500,375,sofa,1,Unspecified,1,8,500,294,375
test,004577,500,375,cat,0,Unspecified,1,79,267,80,195
test,004577,500,375,cat,0,Unspecified,1,212,426,89,271
test,004578,500,335,car,0,Right,1,426,500,185,228
test,004580,494,500,person,0,Unspecified,1,175,336,235,499
test,004580,494,500,person,0,Unspecified,1,342,465,243,437
test,004580,494,500,person,0,Unspecified,1,344,494,252,500
test,004580,494,500,car,0,Unspecified,1,338,394,267,320
test,004582,480,360,sheep,0,Unspecified,1,75,480,2,360
test,004582,480,360,sheep,0,Unspecified,1,1,293,2,343
test,004583,500,375,bird,0,Unspecified,0,303,337,195,280
test,004586,500,375,car,0,Right,0,9,494,200,364
test,004589,480,364,horse,0,Right,0,87,391,38,335
test,004589,480,364,person,0,Unspecified,1,221,317,40,180
test,004590,400,222,diningtable,0,Unspecified,1,56,312,84,222
test,004590,400,222,diningtable,1,Unspecified,1,97,225,27,62
test,004590,400,222,person,0,Unspecified,1,201,360,15,157
test,004590,400,222,person,0,Unspecified,1,278,367,70,222
test,004590,400,222,person,0,Unspecified,1,346,400,105,222
test,004590,400,222,person,0,Unspecified,1,1,83,31,222
test,004590,400,222,person,0,Unspecified,1,47,126,3,162
test,004593,500,375,dog,0,Unspecified,1,102,500,1,375
test,004594,500,375,bus,0,Unspecified,0,104,320,82,266
test,004594,500,375,bus,1,Unspecified,1,309,500,220,374
test,004594,500,375,bus,1,Unspecified,0,232,323,29,75
test,004594,500,375,bus,1,Unspecified,0,334,498,33,96
test,004594,500,375,bus,1,Unspecified,0,33,69,39,78
test,004596,382,500,car,0,Frontal,1,1,381,5,499
test,004598,500,333,person,0,Frontal,1,133,228,61,330
test,004598,500,333,person,0,Frontal,1,185,274,71,333
test,004598,500,333,person,0,Unspecified,1,263,360,71,333
test,004598,500,333,person,0,Unspecified,1,343,499,42,330
test,004598,500,333,person,0,Unspecified,1,433,500,71,181
test,004598,500,333,person,0,Unspecified,1,21,157,53,332
test,004598,500,333,person,0,Unspecified,1,1,51,80,236
test,004599,375,500,bottle,0,Unspecified,0,117,240,24,458
test,004599,375,500,bottle,0,Unspecified,0,286,340,116,255
test,004599,375,500,person,0,Right,1,123,322,6,199
test,004599,375,500,person,0,Unspecified,1,1,152,1,276
test,004602,500,333,car,0,Right,0,56,483,138,272
test,004603,500,333,train,0,Right,0,6,359,137,224
test,004608,500,333,cow,0,Unspecified,0,115,338,49,312
test,004610,500,334,sheep,0,Frontal,1,210,387,2,332
test,004610,500,334,sheep,0,Frontal,1,127,278,56,164
test,004610,500,334,sheep,0,Frontal,1,48,297,137,332
test,004613,500,375,boat,0,Left,0,247,269,157,192
test,004614,500,375,bird,0,Left,0,136,307,146,293
test,004615,375,500,car,1,Unspecified,1,318,375,389,455
test,004615,375,500,car,0,Rear,1,1,32,337,404
test,004616,500,375,motorbike,0,Unspecified,0,3,500,2,375
test,004617,500,346,sheep,0,Left,0,143,239,183,254
test,004617,500,346,sheep,0,Left,0,334,424,129,187
test,004617,500,346,sheep,0,Left,0,329,378,208,251
test,004619,500,333,person,0,Frontal,1,175,500,87,333
test,004620,500,333,dog,0,Left,0,146,500,63,234
test,004620,500,333,chair,0,Frontal,1,11,196,1,229
test,004620,500,333,chair,1,Unspecified,1,426,500,1,240
test,004621,500,374,dog,0,Unspecified,1,118,471,101,374
test,004624,500,332,train,0,Frontal,0,250,399,115,281
test,004629,500,322,horse,0,Unspecified,0,58,221,106,277
test,004629,500,322,horse,0,Unspecified,0,171,309,114,269
test,004629,500,322,horse,0,Unspecified,1,332,436,133,265
test,004629,500,322,person,0,Unspecified,1,91,152,60,216
test,004629,500,322,person,0,Unspecified,1,204,257,68,218
test,004629,500,322,person,0,Unspecified,1,332,385,80,148
test,004629,500,322,person,0,Unspecified,1,304,348,119,269
test,004629,500,322,person,0,Unspecified,1,336,382,122,273
test,004633,500,375,aeroplane,0,Unspecified,1,52,419,69,202
test,004635,500,332,cow,0,Unspecified,1,230,392,128,251
test,004635,500,332,bird,0,Right,0,160,213,196,242
test,004637,500,385,bicycle,0,Unspecified,0,259,373,190,301
test,004637,500,385,bicycle,0,Unspecified,0,15,111,182,299
test,004637,500,385,person,0,Unspecified,0,274,354,117,259
test,004637,500,385,person,0,Unspecified,0,19,109,88,254
test,004638,500,197,train,0,Right,1,2,475,11,157
test,004639,475,500,person,0,Unspecified,1,285,475,6,500
test,004640,500,375,diningtable,0,Unspecified,0,58,397,135,375
test,004640,500,375,chair,1,Unspecified,1,408,500,239,375
test,004640,500,375,chair,1,Unspecified,1,3,108,221,375
test,004640,500,375,chair,0,Unspecified,1,11,160,269,374
test,004640,500,375,bottle,0,Unspecified,0,190,211,113,172
test,004640,500,375,bottle,0,Unspecified,0,146,162,101,165
test,004640,500,375,bottle,0,Unspecified,0,213,234,128,211
test,004640,500,375,bottle,0,Unspecified,0,237,264,134,213
test,004640,500,375,person,0,Unspecified,1,249,500,61,375
test,004640,500,375,person,0,Unspecified,1,1,29,57,142
test,004640,500,375,person,0,Unspecified,1,4,153,76,345
test,004640,500,375,person,0,Unspecified,1,71,163,57,134
test,004640,500,375,person,0,Unspecified,1,220,284,60,150
test,004640,500,375,person,0,Unspecified,1,264,348,57,172
test,004640,500,375,person,0,Unspecified,1,277,431,68,206
test,004641,500,375,motorbike,0,Left,0,79,479,73,365
test,004641,500,375,motorbike,1,Unspecified,1,366,500,236,375
test,004641,500,375,person,0,Unspecified,0,171,348,4,310
test,004642,500,375,sheep,0,Unspecified,0,52,472,160,334
test,004642,500,375,person,0,Unspecified,0,112,397,36,322
test,004645,500,332,aeroplane,0,Right,0,5,496,121,250
test,004646,335,500,sheep,0,Frontal,0,166,228,188,275
test,004650,500,375,car,1,Unspecified,1,414,500,96,234
test,004650,500,375,motorbike,0,Left,0,44,479,62,321
test,004650,500,375,person,0,Frontal,0,146,277,96,331
test,004657,500,334,train,0,Left,1,86,344,130,311
test,004657,500,334,train,1,Unspecified,1,335,500,1,318
test,004658,375,500,cat,0,Frontal,0,135,200,163,290
test,004659,500,375,sofa,0,Frontal,0,101,432,203,368
test,004661,500,375,person,0,Unspecified,1,93,489,92,375
test,004661,500,375,person,0,Left,1,1,212,138,312
test,004661,500,375,chair,0,Left,1,107,500,139,373
test,004661,500,375,chair,0,Left,1,74,282,120,292
test,004663,500,375,train,0,Left,0,1,407,168,260
test,004664,375,500,tvmonitor,0,Right,0,17,137,329,488
test,004665,500,375,boat,0,Right,0,96,282,124,190
test,004665,500,375,boat,0,Unspecified,0,198,258,220,238
test,004665,500,375,person,0,Unspecified,1,205,227,193,229
test,004665,500,375,person,1,Unspecified,1,224,258,217,229
test,004666,500,375,bus,0,Unspecified,0,21,336,124,280
test,004666,500,375,person,0,Unspecified,0,167,199,195,298
test,004666,500,375,person,0,Unspecified,0,211,231,195,292
test,004666,500,375,person,0,Unspecified,0,238,274,192,261
test,004666,500,375,person,0,Unspecified,0,270,298,192,250
test,004666,500,375,person,0,Unspecified,0,286,320,182,263
test,004666,500,375,person,0,Unspecified,0,444,477,176,250
test,004666,500,375,person,0,Unspecified,0,468,496,175,236
test,004667,500,400,car,0,Unspecified,1,1,265,93,291
test,004667,500,400,car,0,Rear,1,242,500,65,316
test,004667,500,400,person,0,Unspecified,1,355,444,11,214
test,004667,500,400,person,0,Left,0,311,495,18,400
test,004668,500,375,chair,0,Frontal,1,288,500,131,375
test,004668,500,375,chair,0,Frontal,1,1,290,125,375
test,004668,500,375,person,0,Frontal,0,360,497,128,323
test,004668,500,375,person,0,Frontal,0,38,210,95,319
test,004669,500,333,sheep,0,Right,0,144,220,181,238
test,004669,500,333,sheep,0,Right,0,231,320,188,237
test,004670,500,325,dog,0,Right,0,308,394,220,273
test,004677,375,500,chair,0,Right,0,115,227,203,470
test,004677,375,500,cat,0,Unspecified,0,154,215,196,293
test,004678,500,357,bird,0,Left,1,108,500,20,301
test,004678,500,357,bird,0,Right,1,1,310,69,338
test,004680,500,375,aeroplane,0,Left,0,106,349,153,254
test,004681,500,333,train,0,Unspecified,1,180,500,121,262
test,004684,500,333,car,0,Unspecified,0,126,464,76,311
test,004688,500,375,car,0,Unspecified,1,1,474,43,336
test,004690,500,443,person,0,Unspecified,0,157,352,52,443
test,004695,500,375,chair,0,Frontal,1,323,475,216,343
test,004695,500,375,sofa,1,Unspecified,1,1,500,311,375
test,004696,500,333,dog,1,Unspecified,1,2,116,171,267
test,004696,500,333,dog,0,Unspecified,0,95,203,105,246
test,004696,500,333,dog,0,Unspecified,0,185,299,75,193
test,004697,500,375,person,1,Unspecified,1,380,446,1,213
test,004697,500,375,car,0,Rear,0,82,421,2,273
test,004698,500,274,person,1,Unspecified,1,461,500,141,242
test,004698,500,274,person,0,Unspecified,0,320,362,142,217
test,004698,500,274,person,1,Unspecified,0,349,387,140,221
test,004698,500,274,person,0,Unspecified,0,380,412,139,226
test,004698,500,274,person,0,Unspecified,0,387,444,137,228
test,004698,500,274,person,0,Unspecified,0,200,326,5,274
test,004698,500,274,person,0,Unspecified,0,161,302,33,274
test,004698,500,274,chair,1,Unspecified,0,177,196,156,202
test,004698,500,274,chair,1,Unspecified,0,131,150,154,201
test,004698,500,274,chair,1,Unspecified,0,112,132,153,200
test,004700,375,500,cat,0,Frontal,0,117,251,244,367
test,004703,500,469,person,0,Unspecified,0,210,344,82,394
test,004703,500,469,bicycle,0,Unspecified,0,190,383,197,419
test,004704,375,500,cat,1,Unspecified,0,50,276,46,117
test,004704,375,500,person,0,Unspecified,0,1,347,136,395
test,004704,375,500,sofa,1,Unspecified,1,1,374,103,500
test,004709,500,375,person,0,Frontal,1,5,448,71,374
test,004711,500,375,train,0,Unspecified,1,210,340,113,240
test,004711,500,375,train,0,Rear,1,337,433,114,230
test,004712,500,375,person,0,Left,1,101,380,106,375
test,004712,500,375,diningtable,1,Unspecified,1,1,139,169,375
test,004712,500,375,bottle,0,Unspecified,0,15,43,156,214
test,004712,500,375,bottle,0,Unspecified,0,2,32,146,209
test,004712,500,375,bottle,1,Unspecified,0,47,73,48,108
test,004712,500,375,chair,1,Unspecified,1,335,370,150,241
test,004712,500,375,chair,1,Unspecified,1,344,380,119,233
test,004712,500,375,chair,1,Unspecified,1,205,262,135,255
test,004712,500,375,chair,0,Right,1,164,229,114,224
test,004712,500,375,pottedplant,0,Unspecified,1,406,500,62,269
test,004713,500,375,person,0,Unspecified,1,60,500,3,375
test,004716,500,332,tvmonitor,0,Frontal,0,29,207,133,287
test,004716,500,332,person,0,Unspecified,1,212,404,5,307
test,004716,500,332,chair,1,Unspecified,1,348,493,158,332
test,004717,375,500,tvmonitor,0,Frontal,0,163,273,292,382
test,004717,375,500,chair,0,Unspecified,1,1,313,398,500
test,004717,375,500,bottle,0,Unspecified,0,244,258,178,231
test,004717,375,500,bottle,0,Unspecified,0,233,247,179,232
test,004720,500,375,cat,0,Right,0,241,320,146,228
test,004720,500,375,bottle,0,Unspecified,0,154,169,154,193
test,004721,500,334,bottle,0,Unspecified,0,157,187,241,332
test,004721,500,334,bottle,0,Unspecified,1,309,334,296,334
test,004721,500,334,person,0,Unspecified,1,111,227,121,320
test,004721,500,334,person,0,Unspecified,1,203,292,134,331
test,004721,500,334,person,0,Unspecified,1,283,384,126,334
test,004724,500,332,bus,0,Left,0,75,430,83,253
test,004725,500,375,person,1,Unspecified,1,379,425,2,148
test,004725,500,375,person,1,Unspecified,1,415,500,66,374
test,004725,500,375,person,1,Unspecified,1,189,290,2,128
test,004725,500,375,person,1,Unspecified,1,336,378,1,53
test,004725,500,375,person,0,Unspecified,1,189,381,85,320
test,004725,500,375,motorbike,1,Unspecified,1,5,143,38,80
test,004725,500,375,motorbike,0,Left,1,8,470,57,375
test,004726,500,375,person,0,Frontal,1,2,426,22,375
test,004726,500,375,person,0,Unspecified,1,239,500,50,375
test,004728,500,333,person,0,Unspecified,0,449,472,199,253
test,004729,400,380,motorbike,0,Right,0,9,382,62,329
test,004730,500,375,bird,0,Left,0,166,500,1,266
test,004731,500,437,person,0,Unspecified,1,146,298,176,437
test,004731,500,437,person,0,Rear,0,108,157,5,120
test,004731,500,437,person,1,Unspecified,0,196,243,21,113
test,004731,500,437,car,0,Unspecified,1,392,500,47,110
test,004731,500,437,train,0,Rear,1,197,500,57,389
test,004733,333,500,chair,0,Unspecified,1,21,283,186,500
test,004734,474,316,car,0,Right,0,52,409,43,234
test,004736,315,500,cat,0,Rear,0,90,292,43,464
test,004738,328,432,motorbike,0,Unspecified,1,155,324,288,432
test,004738,328,432,person,0,Unspecified,1,197,302,240,428
test,004739,375,500,person,0,Unspecified,1,245,375,171,500
test,004739,375,500,person,0,Unspecified,1,191,333,191,500
test,004739,375,500,person,0,Frontal,1,63,234,157,500
test,004740,500,375,diningtable,0,Unspecified,1,152,499,229,375
test,004740,500,375,person,0,Unspecified,1,371,500,98,301
test,004740,500,375,person,0,Unspecified,1,297,426,113,266
test,004740,500,375,person,0,Frontal,1,172,291,110,231
test,004740,500,375,person,0,Unspecified,1,1,149,117,375
test,004740,500,375,person,1,Unspecified,1,1,33,126,212
test,004741,500,375,cow,0,Unspecified,0,139,223,115,203
test,004741,500,375,cow,0,Left,0,243,367,93,185
test,004744,500,333,person,0,Unspecified,1,1,247,26,333
test,004744,500,333,person,0,Unspecified,1,283,480,56,238
test,004744,500,333,chair,1,Unspecified,1,174,344,155,265
test,004745,500,333,car,0,Unspecified,0,36,435,34,307
test,004745,500,333,person,0,Frontal,0,445,482,86,199
test,004745,500,333,person,0,Frontal,1,396,431,90,152
test,004745,500,333,person,0,Rear,1,75,116,44,116
test,004749,320,233,horse,0,Unspecified,0,79,220,48,231
test,004749,320,233,person,0,Unspecified,0,118,186,22,150
test,004751,500,335,train,1,Unspecified,1,23,58,126,188
test,004751,500,335,train,0,Unspecified,0,55,453,115,215
test,004752,500,375,aeroplane,0,Unspecified,0,105,182,72,138
test,004755,500,375,car,0,Left,1,157,443,170,252
test,004756,500,332,horse,0,Unspecified,1,203,320,113,248
test,004756,500,332,person,0,Unspecified,1,229,311,83,200
test,004757,500,400,bird,0,Frontal,0,58,122,50,103
test,004757,500,400,bird,0,Left,0,289,448,117,336
test,004758,184,328,dog,0,Frontal,0,44,129,49,308
test,004759,500,375,cat,0,Unspecified,1,10,500,2,355
test,004762,500,334,bus,0,Unspecified,0,66,468,64,254
test,004762,500,334,car,1,Unspecified,1,489,500,147,166
test,004762,500,334,person,1,Unspecified,1,367,385,109,130
test,004762,500,334,person,1,Unspecified,1,347,361,110,129
test,004762,500,334,person,1,Unspecified,1,284,300,106,134
test,004762,500,334,person,0,Unspecified,1,111,138,133,166
test,004762,500,334,car,1,Unspecified,1,462,489,143,168
test,004763,500,375,bicycle,0,Unspecified,0,283,475,26,346
test,004763,500,375,car,0,Unspecified,1,1,192,1,50
test,004764,500,342,car,1,Unspecified,0,315,352,247,274
test,004764,500,342,car,0,Frontal,0,258,284,245,269
test,004764,500,342,car,0,Rear,0,66,183,240,320
test,004764,500,342,car,0,Rear,1,9,41,248,286
test,004765,313,500,bicycle,0,Frontal,1,31,263,231,500
test,004765,313,500,person,0,Unspecified,1,18,293,11,500
test,004766,500,375,person,0,Unspecified,1,217,372,21,372
test,004766,500,375,person,0,Frontal,1,354,434,167,275
test,004766,500,375,person,0,Unspecified,1,1,68,51,372
test,004767,500,375,dog,0,Unspecified,0,4,404,84,375
test,004769,500,375,bicycle,0,Right,0,200,500,178,375
test,004769,500,375,person,0,Right,0,68,171,52,365
test,004769,500,375,person,0,Frontal,1,401,439,241,289
test,004769,500,375,person,0,Frontal,1,354,413,237,313
test,004769,500,375,person,0,Frontal,1,188,203,167,190
test,004771,375,500,person,0,Frontal,1,110,318,75,400
test,004771,375,500,person,0,Unspecified,1,268,368,154,330
test,004771,375,500,person,0,Unspecified,1,221,374,329,500
test,004771,375,500,person,0,Unspecified,1,24,236,353,500
